,domain,entity_id,serial_id
1453,author,34685,1453
1454,author,34694,1454
1455,author,34702,1455
1456,author,34710,1456
1457,author,34719,1457
1458,author,34742,1458
1459,author,34761,1459
1460,author,34769,1460
1461,author,34770,1461
1462,author,34798,1462
1463,author,34802,1463
1464,author,34920,1464
1465,author,34921,1465
1466,author,35053,1466
1467,author,35329,1467
1468,author,35429,1468
1469,author,35433,1469
1470,author,35435,1470
1471,author,35437,1471
1472,author,35442,1472
1473,author,35445,1473
1474,author,35449,1474
1475,author,35465,1475
1476,author,35466,1476
1477,author,35468,1477
1478,author,35486,1478
1479,author,35505,1479
1480,author,35506,1480
1481,author,35510,1481
1482,author,35511,1482
1483,author,35512,1483
1484,author,35520,1484
1485,author,35523,1485
1486,author,35534,1486
1487,author,35573,1487
1488,author,35581,1488
1489,author,35582,1489
1490,author,35593,1490
1491,author,35605,1491
1492,author,35635,1492
1493,author,35663,1493
1494,author,35675,1494
1495,author,35680,1495
1496,author,35685,1496
1497,author,35718,1497
1498,author,35739,1498
1499,author,35785,1499
1500,author,35815,1500
1501,author,35856,1501
1502,author,35865,1502
1503,author,35873,1503
1504,author,35875,1504
1505,author,35886,1505
1506,author,35939,1506
1507,author,35947,1507
1508,author,35966,1508
1509,author,36021,1509
1510,author,36094,1510
1511,author,36181,1511
1512,author,36244,1512
1513,author,36276,1513
1514,author,36319,1514
1515,author,36459,1515
1516,author,36493,1516
1517,author,36560,1517
1518,author,36598,1518
1519,author,36825,1519
1520,author,36839,1520
1521,author,37007,1521
1522,author,37034,1522
1523,author,37276,1523
1524,author,37278,1524
1525,author,37316,1525
1526,author,37561,1526
1527,author,37567,1527
1528,author,37619,1528
1529,author,37642,1529
1530,author,37741,1530
1531,author,37771,1531
1532,author,37839,1532
1533,author,37868,1533
1534,author,37895,1534
1535,author,37938,1535
1536,author,38005,1536
1537,author,38071,1537
1538,author,38102,1538
1539,author,38141,1539
1540,author,38168,1540
1541,author,38173,1541
1542,author,38174,1542
1543,author,38338,1543
1544,author,38352,1544
1545,author,38722,1545
1546,author,38723,1546
1547,author,38767,1547
1548,author,38831,1548
1549,author,38837,1549
1550,author,38840,1550
1551,author,38846,1551
1552,author,38848,1552
1553,author,38878,1553
1554,author,38881,1554
1555,author,38894,1555
1556,author,38933,1556
1557,author,39026,1557
1558,author,39165,1558
1559,author,39233,1559
1560,author,39389,1560
1561,author,39419,1561
1562,author,39456,1562
1563,author,39524,1563
1564,author,39552,1564
1565,author,39639,1565
1566,author,39704,1566
1567,author,39753,1567
1568,author,39764,1568
1569,author,39765,1569
1570,author,39796,1570
1571,author,39839,1571
1572,author,39868,1572
1573,author,39886,1573
1574,author,39893,1574
1575,author,40044,1575
1576,author,40101,1576
1577,author,40137,1577
1578,author,40200,1578
1579,author,40513,1579
1580,author,40552,1580
1581,author,40628,1581
1582,author,40739,1582
1583,author,40740,1583
1584,author,41438,1584
1585,author,41716,1585
1586,author,41726,1586
1587,author,41984,1587
1588,author,42174,1588
1589,author,42316,1589
1590,author,42459,1590
1591,author,42527,1591
1592,author,42535,1592
1593,author,42545,1593
1594,author,42548,1594
1595,author,42620,1595
1596,author,42621,1596
1597,author,42635,1597
1598,author,42638,1598
1599,author,42665,1599
1600,author,42711,1600
1601,author,42730,1601
1602,author,42739,1602
1603,author,42761,1603
1604,author,42791,1604
1605,author,42828,1605
1606,author,42836,1606
1607,author,42851,1607
1608,author,42866,1608
1609,author,42915,1609
1610,author,43090,1610
1611,author,43162,1611
1612,author,43173,1612
1613,author,43229,1613
1614,author,43231,1614
1615,author,43445,1615
1616,author,43512,1616
1617,author,43560,1617
1618,author,43728,1618
1619,author,43739,1619
1620,author,43856,1620
1621,author,43978,1621
1622,author,44058,1622
1623,author,44094,1623
1624,author,44168,1624
1625,author,44170,1625
1626,author,44216,1626
1627,author,44267,1627
1628,author,44422,1628
1629,author,44662,1629
1630,author,44856,1630
1631,author,44860,1631
1632,author,45015,1632
1633,author,45038,1633
1634,author,45135,1634
1635,author,45194,1635
1636,author,45522,1636
1637,author,45537,1637
1638,author,45822,1638
1639,author,46238,1639
1640,author,46243,1640
1641,author,46286,1641
1642,author,46502,1642
1643,author,46529,1643
1644,author,46656,1644
1645,author,47349,1645
1646,author,47352,1646
1647,author,47794,1647
1648,author,47820,1648
1649,author,47857,1649
1650,author,48008,1650
1651,author,48161,1651
1652,author,48191,1652
1653,author,48211,1653
1654,author,48460,1654
1655,author,48481,1655
1656,author,48499,1656
1657,author,48515,1657
1658,author,48550,1658
1659,author,48606,1659
1660,author,48623,1660
1661,author,48629,1661
1662,author,48642,1662
1663,author,48646,1663
1664,author,48693,1664
1665,author,48752,1665
1666,author,48755,1666
1667,author,48763,1667
1668,author,48770,1668
1669,author,48781,1669
1670,author,48797,1670
1671,author,48802,1671
1672,author,48809,1672
1673,author,48810,1673
1674,author,48819,1674
1675,author,48845,1675
1676,author,48853,1676
1677,author,48858,1677
1678,author,48880,1678
1679,author,48892,1679
1680,author,48896,1680
1681,author,48903,1681
1682,author,48928,1682
1683,author,48968,1683
1684,author,48971,1684
1685,author,49130,1685
1686,author,49167,1686
1687,author,49427,1687
1688,author,49582,1688
1689,author,49620,1689
1690,author,49644,1690
1691,author,49721,1691
1692,author,49947,1692
1693,author,49965,1693
1694,author,50034,1694
1695,author,50071,1695
1696,author,50098,1696
1697,author,50116,1697
1698,author,50149,1698
1699,author,50160,1699
1700,author,50250,1700
1701,author,50446,1701
1702,author,50473,1702
1703,author,50529,1703
1704,author,50542,1704
1705,author,50558,1705
1706,author,50600,1706
1707,author,50623,1707
1708,author,50634,1708
1709,author,50635,1709
1710,author,50649,1710
1711,author,50650,1711
1712,author,50673,1712
1713,author,50682,1713
1714,author,50694,1714
1715,author,50729,1715
1716,author,50733,1716
1717,author,50743,1717
1718,author,50748,1718
1719,author,50758,1719
1720,author,50791,1720
1721,author,50798,1721
1722,author,50808,1722
1723,author,50865,1723
1724,author,50919,1724
1725,author,50957,1725
1726,author,51060,1726
1727,author,51200,1727
1728,author,51414,1728
1729,author,51527,1729
1730,author,51659,1730
1731,author,51742,1731
1732,author,51793,1732
1733,author,51857,1733
1734,author,51920,1734
1735,author,52093,1735
1736,author,52150,1736
1737,author,52162,1737
1738,author,52163,1738
1739,author,52175,1739
1740,author,52176,1740
1741,author,52188,1741
1742,author,52222,1742
1743,author,52247,1743
1744,author,52787,1744
1745,author,52819,1745
1746,author,52843,1746
1747,author,52845,1747
1748,author,52882,1748
1749,author,52890,1749
1750,author,52925,1750
1751,author,52939,1751
1752,author,52952,1752
1753,author,52954,1753
1754,author,52975,1754
1755,author,53030,1755
1756,author,53167,1756
1757,author,53183,1757
1758,author,53578,1758
1759,author,53843,1759
1760,author,53953,1760
1761,author,54170,1761
1762,author,54525,1762
1763,author,54689,1763
1764,author,54940,1764
1765,author,55013,1765
1766,author,55020,1766
1767,author,55060,1767
1768,author,55065,1768
1769,author,55099,1769
1770,author,55423,1770
1771,author,55450,1771
1772,author,55454,1772
1773,author,55515,1773
1774,author,55532,1774
1775,author,55549,1775
1776,author,55669,1776
1777,author,55670,1777
1778,author,55689,1778
1779,author,55691,1779
1780,author,55742,1780
1781,author,55756,1781
1782,author,55928,1782
1783,author,56013,1783
1784,author,56021,1784
1785,author,56037,1785
1786,author,56091,1786
1787,author,56335,1787
1788,author,56626,1788
1789,author,56678,1789
1790,author,57164,1790
1791,author,57830,1791
1792,author,58359,1792
1793,author,58504,1793
1794,author,58628,1794
1795,author,58821,1795
1796,author,58854,1796
1797,author,59127,1797
1798,author,59202,1798
1799,author,59381,1799
1800,author,59383,1800
1801,author,59445,1801
1802,author,60017,1802
1803,author,60018,1803
1804,author,60095,1804
1805,author,60240,1805
1806,author,60374,1806
1807,author,60391,1807
1808,author,60684,1808
1809,author,60818,1809
1810,author,60972,1810
1811,author,61002,1811
1812,author,61262,1812
1813,author,61323,1813
1814,author,61324,1814
1815,author,61341,1815
1816,author,61475,1816
1817,author,61476,1817
1818,author,61492,1818
1819,author,61594,1819
1820,author,61632,1820
1821,author,61766,1821
1822,author,61767,1822
1823,author,61834,1823
1824,author,61860,1824
1825,author,61874,1825
1826,author,61888,1826
1827,author,61894,1827
1828,author,62083,1828
1829,author,62124,1829
1830,author,62146,1830
1831,author,62156,1831
1832,author,62330,1832
1833,author,62337,1833
1834,author,62754,1834
1835,author,63186,1835
1836,author,63441,1836
1837,author,63442,1837
1838,author,63453,1838
1839,author,64085,1839
1840,author,65081,1840
1841,author,65123,1841
1842,author,65136,1842
1843,author,65428,1843
1844,author,65506,1844
1845,author,65515,1845
1846,author,65896,1846
1847,author,66019,1847
1848,author,66048,1848
1849,author,68900,1849
1850,author,68916,1850
1851,author,68926,1851
1852,author,69101,1852
1853,author,69112,1853
1854,author,69177,1854
1855,author,69219,1855
1856,author,69292,1856
1857,author,69345,1857
1858,author,69346,1858
1859,author,69403,1859
1860,author,69443,1860
1861,author,69497,1861
1862,author,69828,1862
1863,author,69857,1863
1864,author,69858,1864
1865,author,69996,1865
1866,author,70352,1866
1867,author,70429,1867
1868,author,70718,1868
1869,author,71243,1869
1870,author,71260,1870
1871,author,71261,1871
1872,author,71292,1872
1873,author,71298,1873
1874,author,71299,1874
1875,author,71373,1875
1876,author,71611,1876
1877,author,71727,1877
1878,author,71953,1878
1879,author,72111,1879
1880,author,72177,1880
1881,author,72610,1881
1882,author,72617,1882
1883,author,72839,1883
1884,author,72962,1884
1885,author,73294,1885
1886,author,74078,1886
1887,author,74355,1887
1888,author,74423,1888
1889,author,74469,1889
1890,author,74558,1890
1891,author,74739,1891
1892,author,74812,1892
1893,author,74829,1893
1894,author,74959,1894
1895,author,75023,1895
1896,author,75059,1896
1897,author,75082,1897
1898,author,75108,1898
1899,author,75224,1899
1900,author,75256,1900
1901,author,75279,1901
1902,author,75280,1902
1903,author,75356,1903
1904,author,76051,1904
1905,author,76143,1905
1906,author,76331,1906
1907,author,76348,1907
1908,author,76449,1908
1909,author,76499,1909
1910,author,76540,1910
1911,author,76608,1911
1912,author,76863,1912
1913,author,76906,1913
1914,author,77107,1914
1915,author,77216,1915
1916,author,77462,1916
1917,author,77756,1917
1918,author,77758,1918
1919,author,77763,1919
1920,author,77766,1920
1921,author,77775,1921
1922,author,77782,1922
1923,author,77787,1923
1924,author,77800,1924
1925,author,77808,1925
1926,author,77809,1926
1927,author,77815,1927
1928,author,77818,1928
1929,author,77826,1929
1930,author,77828,1930
1931,author,77829,1931
1932,author,77845,1932
1933,author,77848,1933
1934,author,77853,1934
1935,author,77875,1935
1936,author,77918,1936
1937,author,77921,1937
1938,author,77994,1938
1939,author,78006,1939
1940,author,78018,1940
1941,author,78021,1941
1942,author,78036,1942
1943,author,78042,1943
1944,author,78077,1944
1945,author,78086,1945
1946,author,78112,1946
1947,author,78113,1947
1948,author,78117,1948
1949,author,78139,1949
1950,author,78140,1950
1951,author,78144,1951
1952,author,78156,1952
1953,author,78207,1953
1954,author,78211,1954
1955,author,78239,1955
1956,author,78274,1956
1957,author,78276,1957
1958,author,78278,1958
1959,author,78295,1959
1960,author,78300,1960
1961,author,78312,1961
1962,author,78320,1962
1963,author,78321,1963
1964,author,78327,1964
1965,author,78333,1965
1966,author,78335,1966
1967,author,78341,1967
1968,author,78343,1968
1969,author,78364,1969
1970,author,78414,1970
1971,author,78614,1971
1972,author,78617,1972
1973,author,78624,1973
1974,author,78726,1974
1975,author,78733,1975
1976,author,78782,1976
1977,author,78824,1977
1978,author,78850,1978
1979,author,78851,1979
1980,author,78897,1980
1981,author,78934,1981
1982,author,78951,1982
1983,author,78964,1983
1984,author,79032,1984
1985,author,79033,1985
1986,author,79069,1986
1987,author,79071,1987
1988,author,79166,1988
1989,author,79188,1989
1990,author,79206,1990
1991,author,79256,1991
1992,author,79275,1992
1993,author,79487,1993
1994,author,79853,1994
1995,author,81587,1995
1996,author,81899,1996
1997,author,82054,1997
1998,author,82055,1998
1999,author,82074,1999
2000,author,82087,2000
2001,author,82114,2001
2002,author,82132,2002
2003,author,82135,2003
2004,author,82136,2004
2005,author,82137,2005
2006,author,82246,2006
2007,author,82333,2007
2008,author,82368,2008
2009,author,82541,2009
2010,author,82546,2010
2011,author,82573,2011
2012,author,82666,2012
2013,author,82733,2013
2014,author,82738,2014
2015,author,82740,2015
2016,author,83826,2016
2017,author,83853,2017
2018,author,83863,2018
2019,author,83865,2019
2020,author,83890,2020
2021,author,83916,2021
2022,author,83952,2022
2023,author,84014,2023
2024,author,84093,2024
2025,author,84107,2025
2026,author,84132,2026
2027,author,84135,2027
2028,author,84145,2028
2029,author,84158,2029
2030,author,84163,2030
2031,author,84164,2031
2032,author,84165,2032
2033,author,84177,2033
2034,author,84215,2034
2035,author,84216,2035
2036,author,84229,2036
2037,author,84245,2037
2038,author,84246,2038
2039,author,84264,2039
2040,author,84271,2040
2041,author,84275,2041
2042,author,84319,2042
2043,author,84489,2043
2044,author,85559,2044
2045,author,85771,2045
2046,author,85802,2046
2047,author,85805,2047
2048,author,85807,2048
2049,author,85812,2049
2050,author,85814,2050
2051,author,85818,2051
2052,author,85819,2052
2053,author,85825,2053
2054,author,85831,2054
2055,author,85836,2055
2056,author,85838,2056
2057,author,85853,2057
2058,author,85860,2058
2059,author,85862,2059
